"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20191028_20191110.csv"
"C","Report for: 10/28/2019 - 11/10/2019"
"C","Report generated: 11/27/2020 19:12:49 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","11/01/2019","10",12215.0
"D","11/01/2019","11",12064.0
"D","11/01/2019","12",11812.0
"D","11/01/2019","13",11505.0
"D","11/01/2019","14",11569.0
"D","11/01/2019","15",11641.0
"D","11/01/2019","16",11759.0
"D","11/01/2019","17",12252.0
"D","11/01/2019","18",13076.0
"D","11/01/2019","19",13487.0
"D","11/01/2019","20",13318.0
"D","11/01/2019","21",12763.0
"D","11/01/2019","22",12039.0
"D","11/01/2019","23",11120.0
"D","11/01/2019","24",10093.0
"D","11/02/2019","01",9834.0
"D","11/02/2019","02",9859.0
"D","11/02/2019","03",9704.0
"D","11/02/2019","04",9755.0
"D","11/02/2019","05",9666.0
"D","11/02/2019","06",10077.0
"D","11/02/2019","07",10590.0
"D","11/02/2019","08",11734.0
"D","11/02/2019","09",12093.0
"D","11/02/2019","10",11775.0
"D","11/02/2019","11",11349.0
"D","11/02/2019","12",10982.0
"D","11/02/2019","13",10544.0
"D","11/02/2019","14",10504.0
"D","11/02/2019","15",10494.0
"D","11/02/2019","16",10771.0
"D","11/02/2019","17",11784.0
"D","11/02/2019","18",12736.0
"D","11/02/2019","19",13245.0
"D","11/02/2019","20",12956.0
"D","11/02/2019","21",12645.0
"D","11/02/2019","22",12038.0
"D","11/02/2019","23",11287.0
"D","11/02/2019","24",10464.0
"D","11/03/2019","01",9786.0
"D","11/03/2019","02",9569.0
"D","11/03/2019","02X",9512.0
"D","11/03/2019","03",9396.0
"D","11/03/2019","04",9516.0
"D","11/03/2019","05",9604.0
"D","11/03/2019","06",9573.0
"D","11/03/2019","07",10583.0
"D","11/03/2019","08",10985.0
"D","11/03/2019","09",11687.0
"D","11/03/2019","10",11490.0
"D","11/03/2019","11",11291.0
"D","11/03/2019","12",11198.0
"D","11/03/2019","13",11144.0
"D","11/03/2019","14",11119.0
"D","11/03/2019","15",11198.0
"D","11/03/2019","16",11915.0
"D","11/03/2019","17",13034.0
"D","11/03/2019","18",14067.0
"D","11/03/2019","19",13667.0
"D","11/03/2019","20",13259.0
"D","11/03/2019","21",12722.0
"D","11/03/2019","22",12082.0
"D","11/03/2019","23",11048.0
"D","11/03/2019","24",10212.0
"D","11/04/2019","01",10164.0
"D","11/04/2019","02",10112.0
"D","11/04/2019","03",9913.0
"D","11/04/2019","04",9907.0
"D","11/04/2019","05",10200.0
"D","11/04/2019","06",10922.0
"D","11/04/2019","07",12923.0
"D","11/04/2019","08",13887.0
"D","11/04/2019","09",13480.0
"D","11/04/2019","10",12733.0
"D","11/04/2019","11",12354.0
"D","11/04/2019","12",12367.0
"D","11/04/2019","13",12313.0
"D","11/04/2019","14",12655.0
"D","11/04/2019","15",12924.0
"D","11/04/2019","16",13429.0
"D","11/04/2019","17",14330.0
"D","11/04/2019","18",15246.0
"D","11/04/2019","19",14773.0
"D","11/04/2019","20",14099.0
"D","11/04/2019","21",13244.0
"D","11/04/2019","22",12274.0
"D","11/04/2019","23",11070.0
"D","11/04/2019","24",10149.0
"D","11/05/2019","01",9739.0
"D","11/05/2019","02",9766.0
"D","11/05/2019","03",9473.0
"D","11/05/2019","04",9530.0
"D","11/05/2019","05",9868.0
"D","11/05/2019","06",10060.0
"D","11/05/2019","07",12055.0
"D","11/05/2019","08",13127.0
"D","11/05/2019","09",12881.0
"D","11/05/2019","10",12969.0
"D","11/05/2019","11",13245.0
"D","11/05/2019","12",13262.0
"D","11/05/2019","13",13537.0
"D","11/05/2019","14",13569.0
"D","11/05/2019","15",13409.0
"D","11/05/2019","16",13557.0
"D","11/05/2019","17",14061.0
"D","11/05/2019","18",14792.0
"D","11/05/2019","19",14022.0
"D","11/05/2019","20",13750.0
"D","11/05/2019","21",13230.0
"D","11/05/2019","22",12251.0
"D","11/05/2019","23",10933.0
"D","11/05/2019","24",9752.0
"D","11/06/2019","01",9832.0
"D","11/06/2019","02",9533.0
"D","11/06/2019","03",9604.0
"D","11/06/2019","04",9527.0
"D","11/06/2019","05",9859.0
"D","11/06/2019","06",10062.0
"D","11/06/2019","07",12095.0
"D","11/06/2019","08",12865.0
"D","11/06/2019","09",12567.0
"D","11/06/2019","10",11801.0
"D","11/06/2019","11",11537.0
"D","11/06/2019","12",11479.0
"D","11/06/2019","13",11219.0
"D","11/06/2019","14",11511.0
"D","11/06/2019","15",11825.0
"D","11/06/2019","16",12582.0
"D","11/06/2019","17",13815.0
"D","11/06/2019","18",14648.0
"D","11/06/2019","19",14431.0
"D","11/06/2019","20",14163.0
"D","11/06/2019","21",13963.0
"D","11/06/2019","22",13138.0
"D","11/06/2019","23",11994.0
"D","11/06/2019","24",10644.0
"D","11/07/2019","01",10188.0
"D","11/07/2019","02",10236.0
"D","11/07/2019","03",10085.0
"D","11/07/2019","04",10138.0
"D","11/07/2019","05",9962.0
"D","11/07/2019","06",11091.0
"D","11/07/2019","07",12585.0
"D","11/07/2019","08",13417.0
"D","11/07/2019","09",13093.0
"D","11/07/2019","10",12698.0
"D","11/07/2019","11",12842.0
"D","11/07/2019","12",12866.0
"D","11/07/2019","13",12762.0
"D","11/07/2019","14",12886.0
"D","11/07/2019","15",12781.0
"D","11/07/2019","16",13175.0
"D","11/07/2019","17",14004.0
"D","11/07/2019","18",14585.0
"D","11/07/2019","19",14198.0
"D","11/07/2019","20",13780.0
"D","11/07/2019","21",13088.0
"D","11/07/2019","22",12231.0
"D","11/07/2019","23",11069.0
"D","11/07/2019","24",9871.0
"D","11/08/2019","01",10144.0
"D","11/08/2019","02",10172.0
"D","11/08/2019","03",10025.0
"D","11/08/2019","04",10061.0
"D","11/08/2019","05",10353.0
"D","11/08/2019","06",10997.0
"D","11/08/2019","07",12662.0
"D","11/08/2019","08",13326.0
"D","11/08/2019","09",13090.0
"D","11/08/2019","10",12564.0
"D","11/08/2019","11",12048.0
"D","11/08/2019","12",12007.0
"D","11/08/2019","13",11885.0
"D","11/08/2019","14",12112.0
"D","11/08/2019","15",12260.0
"D","11/08/2019","16",12448.0
"D","11/08/2019","17",13836.0
"D","11/08/2019","18",14787.0
"D","11/08/2019","19",14369.0
"D","11/08/2019","20",13993.0
"D","11/08/2019","21",13517.0
"D","11/08/2019","22",12924.0
"D","11/08/2019","23",11816.0
"D","11/08/2019","24",10811.0
"D","11/09/2019","01",10556.0
"D","11/09/2019","02",10608.0
"D","11/09/2019","03",10368.0
"D","11/09/2019","04",10354.0
"D","11/09/2019","05",10673.0
"D","11/09/2019","06",11128.0
"D","11/09/2019","07",11722.0
"D","11/09/2019","08",12179.0
"D","11/09/2019","09",12755.0
"D","11/09/2019","10",12279.0
"D","11/09/2019","11",12104.0
"D","11/09/2019","12",11859.0
"D","11/09/2019","13",11772.0
"D","11/09/2019","14",11782.0
"D","11/09/2019","15",12207.0
"D","11/09/2019","16",12786.0
"D","11/09/2019","17",13996.0
"D","11/09/2019","18",14646.0
"D","11/09/2019","19",14261.0
"D","11/09/2019","20",13581.0
"D","11/09/2019","21",13235.0
"D","11/09/2019","22",12356.0
"D","11/09/2019","23",11448.0
"D","11/09/2019","24",10673.0
"D","11/10/2019","01",10454.0
"D","11/10/2019","02",10021.0
"D","11/10/2019","03",10102.0
"D","11/10/2019","04",10153.0
"D","11/10/2019","05",10150.0
"D","11/10/2019","06",10651.0
"D","11/10/2019","07",10900.0
"D","11/10/2019","08",11579.0
"D","11/10/2019","09",11733.0
"D","11/10/2019","10",11722.0
"D","11/10/2019","11",11701.0
"D","11/10/2019","12",11734.0
"D","11/10/2019","13",11694.0
"D","11/10/2019","14",11659.0
"D","11/10/2019","15",11765.0
"D","11/10/2019","16",12097.0
"D","11/10/2019","17",13467.0
"D","11/10/2019","18",14231.0
"D","11/10/2019","19",13758.0
"D","11/10/2019","20",13211.0
"D","11/10/2019","21",12637.0
"D","11/10/2019","22",11948.0
"D","11/10/2019","23",10861.0
"D","11/10/2019","24",10286.0
"T","337 lines"
