"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190615_20190629.csv"
"C","Report for: 06/15/2019 - 06/29/2019"
"C","Report generated: 11/27/2020 19:09:18 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","06/17/2019","13",14806.0
"D","06/17/2019","14",15082.0
"D","06/17/2019","15",15523.0
"D","06/17/2019","16",15902.0
"D","06/17/2019","17",16236.0
"D","06/17/2019","18",16431.0
"D","06/17/2019","19",16224.0
"D","06/17/2019","20",15869.0
"D","06/17/2019","21",15818.0
"D","06/17/2019","22",14721.0
"D","06/17/2019","23",12958.0
"D","06/17/2019","24",11595.0
"D","06/18/2019","01",10728.0
"D","06/18/2019","02",10342.0
"D","06/18/2019","03",10115.0
"D","06/18/2019","04",9976.0
"D","06/18/2019","05",10064.0
"D","06/18/2019","06",10722.0
"D","06/18/2019","07",12220.0
"D","06/18/2019","08",13542.0
"D","06/18/2019","09",13982.0
"D","06/18/2019","10",14106.0
"D","06/18/2019","11",14350.0
"D","06/18/2019","12",14427.0
"D","06/18/2019","13",14525.0
"D","06/18/2019","14",14545.0
"D","06/18/2019","15",14575.0
"D","06/18/2019","16",14766.0
"D","06/18/2019","17",14984.0
"D","06/18/2019","18",15223.0
"D","06/18/2019","19",15271.0
"D","06/18/2019","20",14838.0
"D","06/18/2019","21",14857.0
"D","06/18/2019","22",14073.0
"D","06/18/2019","23",12521.0
"D","06/18/2019","24",11153.0
"D","06/19/2019","01",10469.0
"D","06/19/2019","02",10120.0
"D","06/19/2019","03",9677.0
"D","06/19/2019","04",9668.0
"D","06/19/2019","05",9706.0
"D","06/19/2019","06",10342.0
"D","06/19/2019","07",12257.0
"D","06/19/2019","08",13719.0
"D","06/19/2019","09",14197.0
"D","06/19/2019","10",14173.0
"D","06/19/2019","11",14138.0
"D","06/19/2019","12",14420.0
"D","06/19/2019","13",14304.0
"D","06/19/2019","14",14454.0
"D","06/19/2019","15",14451.0
"D","06/19/2019","16",14552.0
"D","06/19/2019","17",14703.0
"D","06/19/2019","18",15049.0
"D","06/19/2019","19",14985.0
"D","06/19/2019","20",14822.0
"D","06/19/2019","21",14773.0
"D","06/19/2019","22",14218.0
"D","06/19/2019","23",12699.0
"D","06/19/2019","24",11202.0
"D","06/20/2019","01",10676.0
"D","06/20/2019","02",10371.0
"D","06/20/2019","03",10038.0
"D","06/20/2019","04",10199.0
"D","06/20/2019","05",10303.0
"D","06/20/2019","06",10523.0
"D","06/20/2019","07",12276.0
"D","06/20/2019","08",13470.0
"D","06/20/2019","09",14265.0
"D","06/20/2019","10",14760.0
"D","06/20/2019","11",14618.0
"D","06/20/2019","12",14465.0
"D","06/20/2019","13",14378.0
"D","06/20/2019","14",14366.0
"D","06/20/2019","15",14365.0
"D","06/20/2019","16",14387.0
"D","06/20/2019","17",14622.0
"D","06/20/2019","18",14748.0
"D","06/20/2019","19",14651.0
"D","06/20/2019","20",14643.0
"D","06/20/2019","21",14512.0
"D","06/20/2019","22",14064.0
"D","06/20/2019","23",12329.0
"D","06/20/2019","24",11031.0
"D","06/21/2019","01",11120.0
"D","06/21/2019","02",11199.0
"D","06/21/2019","03",10770.0
"D","06/21/2019","04",10667.0
"D","06/21/2019","05",10780.0
"D","06/21/2019","06",10974.0
"D","06/21/2019","07",12085.0
"D","06/21/2019","08",13957.0
"D","06/21/2019","09",14413.0
"D","06/21/2019","10",14491.0
"D","06/21/2019","11",14626.0
"D","06/21/2019","12",14449.0
"D","06/21/2019","13",14120.0
"D","06/21/2019","14",14210.0
"D","06/21/2019","15",14237.0
"D","06/21/2019","16",14285.0
"D","06/21/2019","17",14372.0
"D","06/21/2019","18",14523.0
"D","06/21/2019","19",14461.0
"D","06/21/2019","20",13932.0
"D","06/21/2019","21",14120.0
"D","06/21/2019","22",13327.0
"D","06/21/2019","23",11746.0
"D","06/21/2019","24",10582.0
"D","06/22/2019","01",10667.0
"D","06/22/2019","02",10144.0
"D","06/22/2019","03",9847.0
"D","06/22/2019","04",9726.0
"D","06/22/2019","05",9805.0
"D","06/22/2019","06",9940.0
"D","06/22/2019","07",10257.0
"D","06/22/2019","08",10124.0
"D","06/22/2019","09",10772.0
"D","06/22/2019","10",11067.0
"D","06/22/2019","11",11322.0
"D","06/22/2019","12",11628.0
"D","06/22/2019","13",11823.0
"D","06/22/2019","14",11808.0
"D","06/22/2019","15",12087.0
"D","06/22/2019","16",12212.0
"D","06/22/2019","17",12505.0
"D","06/22/2019","18",12957.0
"D","06/22/2019","19",13196.0
"D","06/22/2019","20",13084.0
"D","06/22/2019","21",12913.0
"D","06/22/2019","22",12534.0
"D","06/22/2019","23",11737.0
"D","06/22/2019","24",10593.0
"D","06/23/2019","01",9569.0
"D","06/23/2019","02",9070.0
"D","06/23/2019","03",8654.0
"D","06/23/2019","04",8228.0
"D","06/23/2019","05",8379.0
"D","06/23/2019","06",8529.0
"D","06/23/2019","07",8635.0
"D","06/23/2019","08",9030.0
"D","06/23/2019","09",9623.0
"D","06/23/2019","10",10314.0
"D","06/23/2019","11",10959.0
"D","06/23/2019","12",11159.0
"D","06/23/2019","13",11721.0
"D","06/23/2019","14",11854.0
"D","06/23/2019","15",12426.0
"D","06/23/2019","16",13049.0
"D","06/23/2019","17",13991.0
"D","06/23/2019","18",14652.0
"D","06/23/2019","19",14714.0
"D","06/23/2019","20",14335.0
"D","06/23/2019","21",14141.0
"D","06/23/2019","22",13553.0
"D","06/23/2019","23",12159.0
"D","06/23/2019","24",10961.0
"D","06/24/2019","01",10303.0
"D","06/24/2019","02",9846.0
"D","06/24/2019","03",9485.0
"D","06/24/2019","04",9332.0
"D","06/24/2019","05",9217.0
"D","06/24/2019","06",9643.0
"D","06/24/2019","07",11052.0
"D","06/24/2019","08",12675.0
"D","06/24/2019","09",13389.0
"D","06/24/2019","10",13712.0
"D","06/24/2019","11",14393.0
"D","06/24/2019","12",14643.0
"D","06/24/2019","13",14902.0
"D","06/24/2019","14",15089.0
"D","06/24/2019","15",15285.0
"D","06/24/2019","16",15590.0
"D","06/24/2019","17",15953.0
"D","06/24/2019","18",16086.0
"D","06/24/2019","19",15815.0
"D","06/24/2019","20",15440.0
"D","06/24/2019","21",15051.0
"D","06/24/2019","22",14548.0
"D","06/24/2019","23",12927.0
"D","06/24/2019","24",11261.0
"D","06/25/2019","01",11130.0
"D","06/25/2019","02",10928.0
"D","06/25/2019","03",10826.0
"D","06/25/2019","04",10630.0
"D","06/25/2019","05",10879.0
"D","06/25/2019","06",11078.0
"D","06/25/2019","07",12477.0
"D","06/25/2019","08",14332.0
"D","06/25/2019","09",14872.0
"D","06/25/2019","10",15152.0
"D","06/25/2019","11",15573.0
"D","06/25/2019","12",15632.0
"D","06/25/2019","13",15617.0
"D","06/25/2019","14",15635.0
"D","06/25/2019","15",15640.0
"D","06/25/2019","16",15719.0
"D","06/25/2019","17",15790.0
"D","06/25/2019","18",15981.0
"D","06/25/2019","19",15846.0
"D","06/25/2019","20",15589.0
"D","06/25/2019","21",15551.0
"D","06/25/2019","22",14765.0
"D","06/25/2019","23",13488.0
"D","06/25/2019","24",12024.0
"D","06/26/2019","01",11373.0
"D","06/26/2019","02",11367.0
"D","06/26/2019","03",11331.0
"D","06/26/2019","04",11364.0
"D","06/26/2019","05",11422.0
"D","06/26/2019","06",11564.0
"D","06/26/2019","07",12409.0
"D","06/26/2019","08",13665.0
"D","06/26/2019","09",14303.0
"D","06/26/2019","10",14547.0
"D","06/26/2019","11",15059.0
"D","06/26/2019","12",15579.0
"D","06/26/2019","13",16089.0
"D","06/26/2019","14",16508.0
"D","06/26/2019","15",17184.0
"D","06/26/2019","16",17750.0
"D","06/26/2019","17",18399.0
"D","06/26/2019","18",18650.0
"D","06/26/2019","19",18250.0
"D","06/26/2019","20",18057.0
"D","06/26/2019","21",17318.0
"D","06/26/2019","22",16426.0
"D","06/26/2019","23",14868.0
"D","06/26/2019","24",12860.0
"D","06/27/2019","01",11636.0
"D","06/27/2019","02",11389.0
"D","06/27/2019","03",10851.0
"D","06/27/2019","04",10743.0
"D","06/27/2019","05",10714.0
"D","06/27/2019","06",11143.0
"D","06/27/2019","07",12343.0
"D","06/27/2019","08",13722.0
"D","06/27/2019","09",14362.0
"D","06/27/2019","10",14895.0
"D","06/27/2019","11",15414.0
"D","06/27/2019","12",15762.0
"D","06/27/2019","13",16182.0
"D","06/27/2019","14",16623.0
"D","06/27/2019","15",17082.0
"D","06/27/2019","16",17879.0
"D","06/27/2019","17",18799.0
"D","06/27/2019","18",19043.0
"D","06/27/2019","19",18595.0
"D","06/27/2019","20",17739.0
"D","06/27/2019","21",17174.0
"D","06/27/2019","22",16153.0
"D","06/27/2019","23",14443.0
"D","06/27/2019","24",12858.0
"D","06/28/2019","01",11734.0
"D","06/28/2019","02",11391.0
"D","06/28/2019","03",11105.0
"D","06/28/2019","04",11134.0
"D","06/28/2019","05",11132.0
"D","06/28/2019","06",11412.0
"D","06/28/2019","07",11863.0
"D","06/28/2019","08",13470.0
"D","06/28/2019","09",14552.0
"D","06/28/2019","10",15248.0
"D","06/28/2019","11",15866.0
"D","06/28/2019","12",16256.0
"D","06/28/2019","13",16794.0
"D","06/28/2019","14",17129.0
"D","06/28/2019","15",17938.0
"D","06/28/2019","16",18542.0
"D","06/28/2019","17",18990.0
"D","06/28/2019","18",18991.0
"D","06/28/2019","19",18716.0
"D","06/28/2019","20",17830.0
"D","06/28/2019","21",17158.0
"D","06/28/2019","22",16612.0
"D","06/28/2019","23",14540.0
"D","06/28/2019","24",12991.0
"D","06/29/2019","01",12332.0
"D","06/29/2019","02",11700.0
"D","06/29/2019","03",11252.0
"D","06/29/2019","04",11075.0
"D","06/29/2019","05",11086.0
"D","06/29/2019","06",10937.0
"D","06/29/2019","07",11289.0
"D","06/29/2019","08",12123.0
"D","06/29/2019","09",13276.0
"D","06/29/2019","10",14114.0
"D","06/29/2019","11",14727.0
"D","06/29/2019","12",14956.0
"D","06/29/2019","13",15224.0
"D","06/29/2019","14",15792.0
"D","06/29/2019","15",16113.0
"D","06/29/2019","16",16301.0
"D","06/29/2019","17",16561.0
"D","06/29/2019","18",16776.0
"D","06/29/2019","19",16603.0
"D","06/29/2019","20",16143.0
"D","06/29/2019","21",15903.0
"D","06/29/2019","22",15322.0
"D","06/29/2019","23",14165.0
"D","06/29/2019","24",12661.0
"T","360 lines"
