"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190501_20190515.csv"
"C","Report for: 05/01/2019 - 05/15/2019"
"C","Report generated: 11/27/2020 19:07:23 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","05/07/2019","11",12136.0
"D","05/07/2019","12",11972.0
"D","05/07/2019","13",11831.0
"D","05/07/2019","14",11804.0
"D","05/07/2019","15",12011.0
"D","05/07/2019","16",12210.0
"D","05/07/2019","17",12299.0
"D","05/07/2019","18",12595.0
"D","05/07/2019","19",12973.0
"D","05/07/2019","20",12838.0
"D","05/07/2019","21",12998.0
"D","05/07/2019","22",12070.0
"D","05/07/2019","23",10632.0
"D","05/07/2019","24",9470.0
"D","05/08/2019","01",9062.0
"D","05/08/2019","02",8768.0
"D","05/08/2019","03",8609.0
"D","05/08/2019","04",8450.0
"D","05/08/2019","05",8729.0
"D","05/08/2019","06",8973.0
"D","05/08/2019","07",10761.0
"D","05/08/2019","08",11651.0
"D","05/08/2019","09",11295.0
"D","05/08/2019","10",11182.0
"D","05/08/2019","11",11254.0
"D","05/08/2019","12",10776.0
"D","05/08/2019","13",10891.0
"D","05/08/2019","14",10835.0
"D","05/08/2019","15",11020.0
"D","05/08/2019","16",11110.0
"D","05/08/2019","17",11629.0
"D","05/08/2019","18",12146.0
"D","05/08/2019","19",12378.0
"D","05/08/2019","20",12598.0
"D","05/08/2019","21",12855.0
"D","05/08/2019","22",11937.0
"D","05/08/2019","23",10534.0
"D","05/08/2019","24",9348.0
"D","05/09/2019","01",9333.0
"D","05/09/2019","02",9255.0
"D","05/09/2019","03",9257.0
"D","05/09/2019","04",9149.0
"D","05/09/2019","05",9279.0
"D","05/09/2019","06",9677.0
"D","05/09/2019","07",11835.0
"D","05/09/2019","08",12437.0
"D","05/09/2019","09",12200.0
"D","05/09/2019","10",12151.0
"D","05/09/2019","11",12034.0
"D","05/09/2019","12",11751.0
"D","05/09/2019","13",11668.0
"D","05/09/2019","14",11695.0
"D","05/09/2019","15",11749.0
"D","05/09/2019","16",11804.0
"D","05/09/2019","17",12197.0
"D","05/09/2019","18",12577.0
"D","05/09/2019","19",12756.0
"D","05/09/2019","20",13099.0
"D","05/09/2019","21",13271.0
"D","05/09/2019","22",12333.0
"D","05/09/2019","23",10983.0
"D","05/09/2019","24",9790.0
"D","05/10/2019","01",8869.0
"D","05/10/2019","02",8653.0
"D","05/10/2019","03",8517.0
"D","05/10/2019","04",8599.0
"D","05/10/2019","05",8652.0
"D","05/10/2019","06",9374.0
"D","05/10/2019","07",11054.0
"D","05/10/2019","08",12372.0
"D","05/10/2019","09",12522.0
"D","05/10/2019","10",12532.0
"D","05/10/2019","11",12655.0
"D","05/10/2019","12",12442.0
"D","05/10/2019","13",12019.0
"D","05/10/2019","14",12030.0
"D","05/10/2019","15",11995.0
"D","05/10/2019","16",11688.0
"D","05/10/2019","17",11827.0
"D","05/10/2019","18",11967.0
"D","05/10/2019","19",12083.0
"D","05/10/2019","20",12077.0
"D","05/10/2019","21",12110.0
"D","05/10/2019","22",11380.0
"D","05/10/2019","23",10056.0
"D","05/10/2019","24",9148.0
"D","05/11/2019","01",8855.0
"D","05/11/2019","02",8633.0
"D","05/11/2019","03",8561.0
"D","05/11/2019","04",8543.0
"D","05/11/2019","05",8475.0
"D","05/11/2019","06",8037.0
"D","05/11/2019","07",8399.0
"D","05/11/2019","08",9126.0
"D","05/11/2019","09",9859.0
"D","05/11/2019","10",9952.0
"D","05/11/2019","11",9950.0
"D","05/11/2019","12",9895.0
"D","05/11/2019","13",9723.0
"D","05/11/2019","14",9737.0
"D","05/11/2019","15",9751.0
"D","05/11/2019","16",10015.0
"D","05/11/2019","17",10344.0
"D","05/11/2019","18",10817.0
"D","05/11/2019","19",10861.0
"D","05/11/2019","20",10860.0
"D","05/11/2019","21",11420.0
"D","05/11/2019","22",10960.0
"D","05/11/2019","23",9973.0
"D","05/11/2019","24",9154.0
"D","05/12/2019","01",9042.0
"D","05/12/2019","02",8437.0
"D","05/12/2019","03",8818.0
"D","05/12/2019","04",8529.0
"D","05/12/2019","05",8678.0
"D","05/12/2019","06",8838.0
"D","05/12/2019","07",9205.0
"D","05/12/2019","08",9721.0
"D","05/12/2019","09",10814.0
"D","05/12/2019","10",11624.0
"D","05/12/2019","11",11841.0
"D","05/12/2019","12",11770.0
"D","05/12/2019","13",11641.0
"D","05/12/2019","14",11578.0
"D","05/12/2019","15",11517.0
"D","05/12/2019","16",11536.0
"D","05/12/2019","17",11828.0
"D","05/12/2019","18",12106.0
"D","05/12/2019","19",12361.0
"D","05/12/2019","20",12559.0
"D","05/12/2019","21",12665.0
"D","05/12/2019","22",11956.0
"D","05/12/2019","23",10675.0
"D","05/12/2019","24",9745.0
"D","05/13/2019","01",9257.0
"D","05/13/2019","02",9118.0
"D","05/13/2019","03",8967.0
"D","05/13/2019","04",8915.0
"D","05/13/2019","05",9094.0
"D","05/13/2019","06",9849.0
"D","05/13/2019","07",11819.0
"D","05/13/2019","08",12930.0
"D","05/13/2019","09",12996.0
"D","05/13/2019","10",12957.0
"D","05/13/2019","11",12900.0
"D","05/13/2019","12",12711.0
"D","05/13/2019","13",12491.0
"D","05/13/2019","14",12612.0
"D","05/13/2019","15",12484.0
"D","05/13/2019","16",12496.0
"D","05/13/2019","17",12651.0
"D","05/13/2019","18",13299.0
"D","05/13/2019","19",13563.0
"D","05/13/2019","20",13724.0
"D","05/13/2019","21",13651.0
"D","05/13/2019","22",12729.0
"D","05/13/2019","23",11388.0
"D","05/13/2019","24",10019.0
"D","05/14/2019","01",9750.0
"D","05/14/2019","02",9739.0
"D","05/14/2019","03",9700.0
"D","05/14/2019","04",9656.0
"D","05/14/2019","05",9692.0
"D","05/14/2019","06",10332.0
"D","05/14/2019","07",11578.0
"D","05/14/2019","08",12898.0
"D","05/14/2019","09",13029.0
"D","05/14/2019","10",13072.0
"D","05/14/2019","11",13038.0
"D","05/14/2019","12",13134.0
"D","05/14/2019","13",12714.0
"D","05/14/2019","14",12698.0
"D","05/14/2019","15",12619.0
"D","05/14/2019","16",12681.0
"D","05/14/2019","17",12891.0
"D","05/14/2019","18",13352.0
"D","05/14/2019","19",13563.0
"D","05/14/2019","20",13768.0
"D","05/14/2019","21",13736.0
"D","05/14/2019","22",12777.0
"D","05/14/2019","23",11253.0
"D","05/14/2019","24",10148.0
"D","05/15/2019","01",9862.0
"D","05/15/2019","02",9150.0
"D","05/15/2019","03",9098.0
"D","05/15/2019","04",9272.0
"D","05/15/2019","05",9370.0
"D","05/15/2019","06",10062.0
"D","05/15/2019","07",11597.0
"D","05/15/2019","08",12621.0
"D","05/15/2019","09",12149.0
"D","05/15/2019","10",11749.0
"D","05/15/2019","11",11607.0
"D","05/15/2019","12",11618.0
"D","05/15/2019","13",11384.0
"D","05/15/2019","14",11410.0
"D","05/15/2019","15",11382.0
"D","05/15/2019","16",11419.0
"D","05/15/2019","17",11662.0
"D","05/15/2019","18",12493.0
"D","05/15/2019","19",12722.0
"D","05/15/2019","20",12630.0
"D","05/15/2019","21",12759.0
"D","05/15/2019","22",12385.0
"D","05/15/2019","23",10744.0
"D","05/15/2019","24",9862.0
"T","360 lines"
