Date,Hour,A2FCC,A2FST,GHIST,JCC,JCT,JST,KCT,KST
06/24/2019,9,2780,140,0,2357,60,352,119,321
06/24/2019,10,2688,136,0,2405,94,384,125,399
06/24/2019,11,2694,136,0,2394,167,404,175,551
06/24/2019,12,2770,168,0,2430,247,386,261,573
06/24/2019,13,2851,168,0,2485,272,459,264,659
06/24/2019,14,2864,169,0,2460,325,498,353,713
06/24/2019,15,2892,168,0,2451,364,507,397,700
06/24/2019,16,2911,169,0,2495,416,483,361,742
06/24/2019,17,2863,168,0,2487,390,435,281,698
06/24/2019,18,2856,168,0,2447,299,431,235,639
06/24/2019,19,2819,169,0,2385,73,508,169,613
06/24/2019,20,2718,168,0,2273,47,443,151,492
06/24/2019,21,2622,148,0,2026,4,436,78,313
06/24/2019,22,2106,115,0,1640,59,369,43,257
06/24/2019,23,1535,91,0,1538,118,361,67,223
06/25/2019,0,1468,0,0,1548,0,390,33,224
06/25/2019,1,1446,0,0,1395,0,352,31,217
06/25/2019,2,1415,0,0,1345,0,348,30,216
06/25/2019,3,1447,0,0,1353,0,350,30,201
06/25/2019,4,1646,0,0,1535,0,399,50,204
06/25/2019,5,1926,0,0,1594,20,346,95,280
06/25/2019,6,2049,0,0,1801,41,373,126,343
06/25/2019,7,2259,0,0,1948,41,380,127,335
06/25/2019,8,2548,0,0,2340,41,396,146,339
06/25/2019,9,2679,0,0,2455,115,426,166,406
06/25/2019,10,2667,0,0,2360,334,365,114,492
06/25/2019,11,2654,0,0,2360,309,425,82,566
06/25/2019,12,2638,0,0,2432,174,465,112,597
06/25/2019,13,2621,0,0,2513,248,585,136,660
06/25/2019,14,2655,0,0,2486,258,666,222,691
06/25/2019,15,2618,0,0,2466,398,770,291,719
06/25/2019,16,2643,0,0,2474,427,862,131,740
06/25/2019,17,2561,0,0,2391,391,756,176,738
06/25/2019,18,2508,0,0,2328,217,567,288,677
06/25/2019,19,2562,0,0,2367,132,563,276,643
06/25/2019,20,2590,0,0,2292,114,581,137,548
06/25/2019,21,2311,0,0,2155,129,534,100,373
06/25/2019,22,2143,0,0,1957,199,462,78,285
06/25/2019,23,1406,0,0,1813,0,366,31,233
06/26/2019,0,1367,0,0,1689,0,343,31,220
06/26/2019,1,1324,0,0,1541,0,344,31,219
06/26/2019,2,1211,0,0,1542,0,344,31,200
06/26/2019,3,1190,0,0,1568,0,344,31,211
06/26/2019,4,1340,0,25,1644,0,348,32,246
06/26/2019,5,1879,0,85,1743,12,455,50,319
06/26/2019,6,2193,0,102,1864,42,461,77,407
06/26/2019,7,2704,0,127,2123,42,407,80,495
06/26/2019,8,2503,0,194,2372,42,452,130,561
06/26/2019,9,2533,0,275,2376,98,506,213,694
06/26/2019,10,2665,0,388,2375,191,513,270,839
06/26/2019,11,2767,0,334,2361,271,414,344,879
06/26/2019,12,2556,0,366,2432,455,566,331,943
06/26/2019,13,2752,0,373,2365,501,578,434,941
06/26/2019,14,2847,0,510,2429,380,792,495,988
06/26/2019,15,2759,0,604,2378,380,858,541,1002
06/26/2019,16,2891,0,602,2364,380,899,603,1005
06/26/2019,17,2879,0,603,2339,380,908,560,1024
06/26/2019,18,2803,0,606,2272,379,792,575,1038
06/26/2019,19,2709,0,585,2265,336,667,394,1048
06/26/2019,20,2678,0,593,2252,139,611,256,1001
06/26/2019,21,2561,0,466,2143,87,545,164,686
06/26/2019,22,2068,0,143,2000,202,516,118,446
06/26/2019,23,1493,0,96,1996,0,507,156,382
06/27/2019,0,1325,0,103,1797,0,508,80,346
06/27/2019,1,1302,0,96,1595,0,505,31,345
06/27/2019,2,1143,0,96,1564,0,505,31,345
06/27/2019,3,1157,0,96,1602,0,505,31,357
06/27/2019,4,1436,0,95,1692,0,505,31,358
06/27/2019,5,2235,0,96,1936,0,505,35,443
06/27/2019,6,2426,0,96,2015,40,508,35,678
06/27/2019,7,2642,0,96,2288,42,575,37,781
06/27/2019,8,2731,0,96,2420,42,683,38,862
06/27/2019,9,2900,0,123,2383,76,722,64,1060
06/27/2019,10,2690,0,96,2404,87,826,127,1168
06/27/2019,11,2814,0,96,2364,131,1003,171,1333
06/27/2019,12,3200,0,131,2404,198,1186,206,1438
06/27/2019,13,3328,0,248,2430,386,1325,253,1494
06/27/2019,14,3238,0,344,2465,349,1448,341,1521
06/27/2019,15,3284,0,240,2463,349,1415,441,1502
06/27/2019,16,3491,0,151,2429,389,1550,533,1557
06/27/2019,17,3259,0,96,2275,380,1445,613,1590
06/27/2019,18,3398,0,112,2342,207,1264,440,1611
06/27/2019,19,3373,0,137,2309,180,794,271,1612
06/27/2019,20,3262,0,120,2164,171,691,233,1583
06/27/2019,21,2863,0,96,2097,118,661,147,1382
06/27/2019,22,2747,0,97,1944,82,599,87,1043
06/27/2019,23,2194,0,122,2049,4,594,86,613
06/28/2019,0,1602,0,103,1725,0,590,65,507
06/28/2019,1,1488,0,96,1784,0,634,31,489
06/28/2019,2,1277,0,98,2182,0,870,30,506
06/28/2019,3,1314,0,96,2283,0,924,31,475
06/28/2019,4,1411,0,96,2408,0,1085,32,476
06/28/2019,5,1778,0,96,2397,0,1082,35,537
06/28/2019,6,2128,0,110,2479,0,1331,35,903
06/28/2019,7,2256,0,323,2477,0,1392,36,1357
06/28/2019,8,2380,0,492,2299,375,1430,52,1362
06/28/2019,9,2561,0,545,2042,681,1768,223,1537
06/28/2019,10,3049,0,330,2171,461,1628,272,1616
06/28/2019,11,3178,0,167,2195,267,1581,318,1672
06/28/2019,12,3352,0,182,2195,457,1828,398,1682
06/28/2019,13,3142,0,159,2189,867,1920,548,1398
06/28/2019,14,3198,0,181,2156,787,1892,771,1271
06/28/2019,15,3368,0,331,2215,388,2104,805,1316
06/28/2019,16,3425,0,276,2218,426,2167,737,1329
06/28/2019,17,3195,0,138,2221,546,1998,673,1377
06/28/2019,18,3007,0,99,2212,668,1874,537,1394
06/28/2019,19,2981,0,109,2115,550,1494,325,1396
06/28/2019,20,2717,0,96,2027,369,1225,398,1382
06/28/2019,21,2301,0,96,1906,168,1291,380,1336
06/28/2019,22,2452,0,96,1820,117,1114,273,1170
06/28/2019,23,1899,0,16,1697,55,792,142,907
06/29/2019,0,1581,0,0,1665,0,504,86,620
06/29/2019,1,1155,0,0,1701,0,475,86,545
06/29/2019,2,1319,0,0,1389,0,579,86,531
06/29/2019,3,1394,0,0,1243,0,441,86,474
06/29/2019,4,1280,0,0,1202,0,430,87,496
06/29/2019,5,1479,0,0,1282,0,463,88,570
06/29/2019,6,1626,0,0,1327,0,431,88,862
06/29/2019,7,2008,0,0,1416,72,502,38,1140
06/29/2019,8,2462,0,0,1475,235,890,124,1378
06/29/2019,9,2716,0,0,1489,368,1193,309,1547
06/29/2019,10,2717,0,0,1477,385,1591,518,1589
06/29/2019,11,2607,0,0,1476,385,1705,635,1588
06/29/2019,12,2679,0,0,1470,540,1725,710,1575
06/29/2019,13,2366,0,0,1454,783,1727,746,1555
06/29/2019,14,2315,0,0,1493,868,1660,842,1596
06/29/2019,15,1971,0,0,1698,868,1628,1002,1563
06/29/2019,16,2402,0,0,1852,588,1201,817,1576
06/29/2019,17,2610,0,0,2087,389,1036,670,1587
06/29/2019,18,2532,0,0,1969,416,1013,677,1587
06/29/2019,19,2544,0,0,2030,419,821,667,1592
06/29/2019,20,2466,0,0,2035,376,863,538,1589
06/29/2019,21,2328,0,0,1889,99,632,449,1544
06/29/2019,22,1928,0,0,1853,77,476,323,1376
06/29/2019,23,1170,0,0,1361,0,437,162,917
06/30/2019,0,950,0,0,1193,0,350,35,632
06/30/2019,1,924,0,0,1160,0,343,35,537
06/30/2019,2,1099,0,0,1275,0,347,34,540
06/30/2019,3,1073,0,0,1195,0,343,35,545
06/30/2019,4,932,0,0,1162,0,341,35,644
06/30/2019,5,1129,0,0,1206,0,351,35,683
06/30/2019,6,1210,0,0,1236,0,342,36,729
06/30/2019,7,1253,0,0,1338,0,343,36,767
06/30/2019,8,1591,0,0,1613,20,351,36,769
06/30/2019,9,1679,0,0,1710,48,407,62,884
06/30/2019,10,1806,0,0,1734,89,380,100,938
06/30/2019,11,2056,0,0,1843,126,428,239,1005
06/30/2019,12,1821,0,0,1858,173,404,278,1139
06/30/2019,13,1951,0,0,1867,143,417,252,1309
06/30/2019,14,1758,0,0,1673,83,468,276,1380
06/30/2019,15,2084,0,0,1520,34,533,302,1409
06/30/2019,16,2179,0,0,1538,2,645,264,1414
06/30/2019,17,2295,0,0,1732,41,456,250,1415
06/30/2019,18,2266,0,0,1806,77,458,120,1247
06/30/2019,19,2233,0,0,1811,91,457,117,899
06/30/2019,20,2298,0,0,1789,84,453,85,747
06/30/2019,21,2104,0,0,1531,26,356,117,629
06/30/2019,22,1760,0,0,1415,0,346,102,557
06/30/2019,23,1331,0,0,1528,0,349,94,561
07/01/2019,0,1143,0,0,1433,0,345,30,489
07/01/2019,1,1008,0,0,1367,0,344,29,486
07/01/2019,2,1046,0,0,1381,0,344,29,489
07/01/2019,3,1104,0,0,1429,0,344,29,519
07/01/2019,4,1227,0,0,1449,0,344,30,579
07/01/2019,5,1379,0,0,1486,0,346,33,623
07/01/2019,6,1439,0,0,1729,0,344,33,874
07/01/2019,7,1741,0,0,1965,0,350,34,1157
07/01/2019,8,2019,0,0,2044,0,348,35,1317
07/01/2019,9,2347,0,0,2092,0,440,36,1081
07/01/2019,10,2591,0,0,2146,0,576,37,960
07/01/2019,11,2718,0,0,2331,44,617,37,984
07/01/2019,12,2621,0,0,2306,34,747,38,1105
07/01/2019,13,2743,0,0,2366,0,923,54,1270
07/01/2019,14,2626,0,0,2413,74,879,116,1402
07/01/2019,15,2410,0,0,2464,125,768,169,1429
07/01/2019,16,2550,0,0,2432,158,844,221,1471
07/01/2019,17,2503,0,0,2456,158,778,273,1430
07/01/2019,18,2636,0,0,2457,91,794,159,1365
07/01/2019,19,2551,0,0,2375,90,715,156,1299
07/01/2019,20,2495,0,0,2311,87,642,103,1216
07/01/2019,21,2246,0,0,1942,47,511,73,894
07/01/2019,22,1954,0,0,1883,3,478,33,645
07/01/2019,23,1424,0,0,1874,0,462,33,469
07/02/2019,0,1250,0,0,1648,0,507,32,457
07/02/2019,1,1247,0,0,1636,0,591,30,458
07/02/2019,2,1056,0,0,1574,0,591,30,457
07/02/2019,3,1207,0,0,1533,0,591,30,459
07/02/2019,4,1382,0,0,1633,0,617,31,461
07/02/2019,5,1787,0,0,1701,0,668,34,518
07/02/2019,6,2304,0,24,1777,0,719,47,735
07/02/2019,7,2558,0,83,1858,40,768,79,974
07/02/2019,8,2679,0,132,2221,47,844,80,1054
07/02/2019,9,2882,0,196,2370,49,948,80,1078
07/02/2019,10,2920,0,286,2455,104,1007,80,1248
07/02/2019,11,2835,0,373,2469,90,987,145,1342
07/02/2019,12,3021,0,368,2459,90,1032,197,1323
07/02/2019,13,2878,0,368,2473,133,1063,233,1363
07/02/2019,14,2958,0,368,2473,218,1134,302,1387
07/02/2019,15,3094,0,372,2450,234,1500,395,1484
07/02/2019,16,3164,0,392,2456,254,1244,409,1489
07/02/2019,17,3248,0,404,2438,220,1135,441,1485
07/02/2019,18,3072,0,414,2370,220,1096,429,1492
07/02/2019,19,3102,0,365,2351,221,975,340,1462
07/02/2019,20,2950,0,294,2375,220,825,144,1296
07/02/2019,21,2693,0,135,2182,175,718,213,976
07/02/2019,22,2382,0,97,2040,118,631,178,686
07/02/2019,23,1813,0,100,1906,41,602,134,509
07/03/2019,0,1613,0,97,1766,0,595,130,458
07/03/2019,1,1579,0,99,1758,0,595,40,457
07/03/2019,2,1564,0,99,1760,0,597,34,456
07/03/2019,3,1565,0,99,1719,0,597,34,461
07/03/2019,4,1624,0,97,1672,0,594,34,545
07/03/2019,5,2366,0,97,1771,0,596,36,684
07/03/2019,6,3210,0,165,1861,0,610,37,811
07/03/2019,7,2988,0,150,1946,35,774,73,950
07/03/2019,8,2953,0,136,2261,47,803,140,1185
07/03/2019,9,3435,0,284,2467,67,843,189,1345
07/03/2019,10,3661,0,378,2466,90,875,260,1442
07/03/2019,11,3703,0,368,2376,209,873,299,1425
07/03/2019,12,3803,0,377,2390,329,938,322,1480
07/03/2019,13,3830,0,453,2506,425,1297,284,1628
07/03/2019,14,3829,0,417,2472,426,1349,344,1633
07/03/2019,15,3799,0,415,2373,423,1358,494,1620
07/03/2019,16,3837,0,521,2438,423,1396,530,1679
07/03/2019,17,3827,0,483,2316,417,1378,567,1681
07/03/2019,18,3719,0,497,2409,333,1227,454,1684
07/03/2019,19,3600,0,436,2281,257,750,416,1684
07/03/2019,20,3575,0,263,2289,219,619,251,1559
07/03/2019,21,3228,0,98,2004,133,548,262,1142
07/03/2019,22,3001,0,100,1892,95,513,260,752
07/03/2019,23,2164,0,164,1793,4,502,157,574
07/04/2019,0,1555,0,97,1546,0,434,118,472
07/04/2019,1,1389,0,107,1546,0,430,61,472
07/04/2019,2,1278,0,97,1440,0,430,34,437
07/04/2019,3,1268,0,97,1435,0,430,34,437
07/04/2019,4,1404,0,99,1453,0,430,32,438
07/04/2019,5,1493,0,97,1428,0,430,34,472
07/04/2019,6,1888,0,97,1588,0,430,36,574
07/04/2019,7,2361,0,97,1856,0,430,83,623
07/04/2019,8,2737,0,113,1991,6,448,91,663
07/04/2019,9,3007,0,229,2168,48,583,92,1070
07/04/2019,10,3085,0,370,2195,88,747,156,1426
07/04/2019,11,3194,0,422,2186,98,777,191,1447
07/04/2019,12,3255,0,543,2183,89,1097,244,1433
07/04/2019,13,3286,0,515,2152,89,1193,320,1474
07/04/2019,14,3246,0,511,2142,89,1128,463,1440
07/04/2019,15,3251,0,532,2016,89,932,479,1464
07/04/2019,16,3239,0,433,1928,90,862,468,1492
07/04/2019,17,3253,0,442,1943,90,788,328,1493
07/04/2019,18,3218,0,459,1930,90,785,223,1495
07/04/2019,19,3013,0,367,1879,90,532,184,1451
07/04/2019,20,2778,0,172,1756,88,461,113,1419
07/04/2019,21,2680,0,97,1711,46,469,79,1086
07/04/2019,22,2696,0,98,1658,13,494,37,778
07/04/2019,23,2108,0,146,1596,0,440,34,597
07/05/2019,0,1617,0,97,1587,0,432,34,514
07/05/2019,1,1549,0,97,1511,0,429,33,466
07/05/2019,2,1573,0,97,1494,0,429,32,450
07/05/2019,3,1463,0,97,1516,0,431,32,444
07/05/2019,4,1763,0,97,1561,0,431,32,443
07/05/2019,5,2398,0,97,1649,0,431,34,454
07/05/2019,6,2775,0,99,1722,0,431,76,400
07/05/2019,7,2816,0,97,2025,0,471,218,421
07/05/2019,8,2975,0,104,2114,7,572,254,503
07/05/2019,9,3111,0,225,2169,64,598,219,740
07/05/2019,10,3370,0,409,2215,86,633,201,1154
07/05/2019,11,3458,0,558,2252,94,895,101,1418
07/05/2019,12,3454,0,582,2248,205,1029,218,1449
07/05/2019,13,3450,0,577,2210,340,998,240,1474
07/05/2019,14,3460,0,583,2273,408,1261,257,1497
07/05/2019,15,3406,0,583,2249,427,1045,462,1494
07/05/2019,16,3363,0,582,2251,427,1071,498,1465
07/05/2019,17,3373,0,580,2245,427,1288,439,1387
07/05/2019,18,3371,0,575,2220,421,1361,374,1365
07/05/2019,19,3162,0,431,2194,342,834,275,1346
07/05/2019,20,3091,0,59,2138,171,643,237,1193
07/05/2019,21,3044,0,0,2112,132,580,232,933
07/05/2019,22,2857,0,0,2111,42,615,135,674
07/05/2019,23,2124,0,0,2072,2,722,123,618
07/06/2019,0,1868,0,0,1942,0,534,77,513
07/06/2019,1,1648,0,0,1792,0,434,55,500
07/06/2019,2,1650,0,0,1608,0,434,34,502
07/06/2019,3,1657,0,0,1622,0,434,34,481
07/06/2019,4,1703,0,0,1771,0,482,35,476
07/06/2019,5,1754,0,0,1733,0,450,36,484
07/06/2019,6,2188,0,26,1962,0,452,37,513
07/06/2019,7,2839,0,105,1957,0,471,41,638
07/06/2019,8,3085,0,288,2061,5,539,63,804
07/06/2019,9,3057,0,564,2200,77,754,129,1179
07/06/2019,10,3099,0,582,2241,369,1126,253,1466
07/06/2019,11,3006,0,580,2255,450,1222,359,1526
07/06/2019,12,2499,0,589,2247,686,1620,453,1539
07/06/2019,13,2918,0,582,2223,639,1544,586,1539
07/06/2019,14,2530,0,591,2245,421,1591,553,1599
07/06/2019,15,2856,0,581,2229,411,1429,517,1651
07/06/2019,16,2835,0,581,2228,277,1496,490,1679
07/06/2019,17,2849,0,586,2247,250,1499,342,1615
07/06/2019,18,2896,0,560,2181,222,1140,324,1509
07/06/2019,19,2920,0,323,2102,126,954,345,1527
07/06/2019,20,2643,0,289,2054,126,685,279,1390
07/06/2019,21,2610,0,391,2029,127,544,263,1058
07/06/2019,22,2326,0,157,1763,88,450,165,893
07/06/2019,23,1743,0,13,1917,37,611,33,692
07/07/2019,0,1577,0,0,1730,0,472,33,559
07/07/2019,1,1305,0,0,1691,0,432,33,517
07/07/2019,2,1230,0,0,1702,0,432,33,487
07/07/2019,3,1244,0,0,1706,0,432,33,411
07/07/2019,4,1273,0,0,1842,0,442,33,393
07/07/2019,5,1254,0,0,1858,0,432,87,562
07/07/2019,6,1567,0,0,1570,0,432,120,693
07/07/2019,7,1663,0,0,1455,0,433,121,692
07/07/2019,8,2003,0,0,1648,0,435,118,617
07/07/2019,9,2164,0,0,2061,0,508,122,656
07/07/2019,10,2336,0,0,2133,0,633,192,763
07/07/2019,11,2380,0,0,2147,37,744,229,842
07/07/2019,12,2411,0,0,2152,40,936,273,1020
07/07/2019,13,2385,0,0,2156,42,929,328,1178
07/07/2019,14,2374,0,0,2142,30,992,412,1235
07/07/2019,15,2426,0,0,2184,40,1055,415,1247
07/07/2019,16,2437,0,0,2154,41,1091,411,1242
07/07/2019,17,2510,0,0,2171,42,1056,279,1199
07/07/2019,18,2427,0,0,2137,42,962,268,1130
07/07/2019,19,2398,0,0,2092,42,809,186,1060
07/07/2019,20,2451,0,0,2075,39,565,135,876
07/07/2019,21,2393,0,0,1834,0,438,167,724
07/07/2019,22,2074,0,0,1867,0,434,158,621
07/07/2019,23,1508,0,0,1939,0,436,70,485
07/08/2019,0,1246,0,0,1835,0,432,92,329
07/08/2019,1,1171,0,0,1610,0,432,32,280
07/08/2019,2,1120,0,0,1608,0,432,30,258
07/08/2019,3,1209,0,0,1707,0,432,30,269
07/08/2019,4,1530,0,0,1942,0,431,30,252
07/08/2019,5,2134,0,0,2044,0,431,0,303
07/08/2019,6,2341,0,0,2048,0,432,0,346
07/08/2019,7,2385,0,0,2215,0,474,0,452
07/08/2019,8,2482,0,0,2224,0,622,0,630
07/08/2019,9,2510,0,0,2204,0,544,0,615
07/08/2019,10,2539,0,0,2227,0,594,0,680
07/08/2019,11,2537,0,0,2180,6,574,0,806
07/08/2019,12,2615,0,0,2155,43,621,28,911
07/08/2019,13,2596,0,0,2204,43,592,47,1015
07/08/2019,14,2616,0,0,2237,43,526,50,1061
07/08/2019,15,2706,0,0,2260,43,636,68,1058
07/08/2019,16,2735,0,0,2277,43,804,100,1059
07/08/2019,17,2730,0,0,2281,43,798,160,1056
07/08/2019,18,2719,0,0,2272,43,841,159,1037
07/08/2019,19,2545,0,0,2186,83,683,125,1057
07/08/2019,20,2407,0,0,2050,43,481,149,849
07/08/2019,21,2383,0,0,1878,7,448,147,599
07/08/2019,22,2285,0,0,1818,0,431,85,588
07/08/2019,23,1884,0,0,1746,0,431,23,407
07/09/2019,0,1522,0,0,1631,0,431,23,368
07/09/2019,1,1260,0,0,1501,0,431,23,368
07/09/2019,2,1151,0,0,1465,0,431,23,368
07/09/2019,3,1217,0,0,1483,0,431,24,369
07/09/2019,4,1537,0,0,1767,0,431,29,368
07/09/2019,5,2033,0,0,2061,0,431,31,416
07/09/2019,6,2608,0,0,2160,0,439,38,484
07/09/2019,7,2889,0,0,2230,0,611,63,546
07/09/2019,8,2985,0,0,2253,7,685,68,609
07/09/2019,9,3035,0,10,2256,64,717,64,819
07/09/2019,10,3081,0,38,2262,86,721,66,1012
07/09/2019,11,3136,0,105,2249,165,832,103,1153
07/09/2019,12,3367,0,173,2268,179,881,162,1313
07/09/2019,13,3488,0,183,2290,166,1086,239,1593
07/09/2019,14,3486,0,170,2334,167,1287,280,1601
07/09/2019,15,3424,0,203,2437,207,1375,282,1652
07/09/2019,16,3362,0,314,2492,281,1289,391,1667
07/09/2019,17,3377,0,378,2389,296,1180,485,1674
07/09/2019,18,3298,0,500,2407,269,1134,439,1669
07/09/2019,19,3195,0,562,2459,127,952,355,1645
07/09/2019,20,3112,0,556,2404,127,858,376,1517
07/09/2019,21,2907,0,586,2205,127,696,270,957
07/09/2019,22,2686,0,616,2043,84,677,186,600
07/09/2019,23,1990,0,617,1834,4,644,103,486
07/10/2019,0,1778,0,619,1679,0,593,68,488
07/10/2019,1,1706,0,619,1668,0,592,65,487
07/10/2019,2,1538,0,619,1633,0,592,36,485
07/10/2019,3,1643,0,331,1745,0,592,32,486
07/10/2019,4,1885,0,165,1895,0,602,33,485
07/10/2019,5,2369,0,167,1849,0,592,36,535
07/10/2019,6,2831,0,171,2231,0,620,39,707
07/10/2019,7,3081,0,226,2367,9,815,110,891
07/10/2019,8,3480,0,319,2423,67,1063,152,901
07/10/2019,9,3633,0,333,2411,165,1180,148,1109
07/10/2019,10,3825,0,527,2439,126,1371,244,1456
07/10/2019,11,4032,0,763,2459,324,1500,346,1622
07/10/2019,12,4077,0,912,2473,386,1485,421,1652
07/10/2019,13,4090,0,930,2473,424,1639,447,1654
07/10/2019,14,4126,0,944,2466,424,1956,486,1657
07/10/2019,15,4135,0,934,2503,425,2302,535,1658
07/10/2019,16,4148,0,941,2534,420,2430,539,1659
07/10/2019,17,4161,0,941,2502,384,2352,565,1660
07/10/2019,18,4126,0,903,2503,404,2253,537,1681
07/10/2019,19,4105,0,842,2464,320,1624,482,1681
07/10/2019,20,3986,0,777,2431,206,1277,218,1553
07/10/2019,21,3550,0,613,2401,126,979,194,1051
07/10/2019,22,3112,0,374,2261,123,730,159,677
07/10/2019,23,2811,0,180,2044,11,651,144,575
07/11/2019,0,2289,0,116,1813,0,457,122,544
07/11/2019,1,1896,0,116,1687,0,431,84,546
07/11/2019,2,1831,0,116,1629,0,430,34,545
07/11/2019,3,1892,0,116,1648,0,430,34,543
07/11/2019,4,1971,0,116,1740,0,430,34,545
07/11/2019,5,2503,0,116,1850,0,432,35,631
07/11/2019,6,3063,0,116,1988,4,432,38,712
07/11/2019,7,3188,0,172,2301,63,450,61,768
07/11/2019,8,3343,0,324,2342,88,481,66,1026
07/11/2019,9,3535,0,616,2427,150,467,97,1429
07/11/2019,10,3662,0,855,2451,214,599,209,1603
07/11/2019,11,3716,0,925,2475,393,977,281,1675
07/11/2019,12,3652,0,882,2500,423,1102,362,1677
07/11/2019,13,3649,0,886,2507,422,1138,397,1680
07/11/2019,14,3699,0,890,2509,422,1131,385,1680
07/11/2019,15,3693,0,927,2514,422,1183,362,1680
07/11/2019,16,3678,0,864,2514,423,1141,358,1681
07/11/2019,17,3686,0,729,2475,420,918,294,1678
07/11/2019,18,3678,0,728,2484,332,686,183,1679
07/11/2019,19,3602,0,717,2463,216,851,190,1683
07/11/2019,20,3512,0,650,2374,216,711,195,1599
07/11/2019,21,3359,0,491,2349,176,685,210,1328
07/11/2019,22,3119,0,213,2238,88,601,125,940
07/11/2019,23,2841,0,158,2127,5,470,125,643
07/12/2019,0,2219,0,116,1811,0,542,122,604
07/12/2019,1,2055,0,116,1755,0,591,119,605
07/12/2019,2,2039,0,116,1773,0,592,34,624
07/12/2019,3,1945,0,116,1751,0,592,33,623
07/12/2019,4,2156,0,116,1809,0,591,33,623
07/12/2019,5,2549,0,116,1884,0,591,36,689
07/12/2019,6,3157,0,115,2049,0,594,37,772
07/12/2019,7,3307,0,121,2267,4,615,49,857
07/12/2019,8,3442,0,219,2365,63,805,89,1092
07/12/2019,9,3563,0,360,2417,141,806,130,1375
07/12/2019,10,3662,0,362,2445,206,908,140,1505
07/12/2019,11,3716,0,373,2449,316,1027,282,1609
07/12/2019,12,3785,0,398,2449,387,982,362,1597
07/12/2019,13,3768,0,407,2442,385,801,434,1631
07/12/2019,14,3760,0,403,2443,384,809,515,1613
07/12/2019,15,3721,0,459,2468,421,1021,486,1654
07/12/2019,16,3641,0,545,2469,418,1275,552,1665
07/12/2019,17,3630,0,523,2460,299,983,560,1675
07/12/2019,18,3401,0,522,2353,257,697,515,1674
07/12/2019,19,3282,0,473,2086,218,621,468,1674
07/12/2019,20,3189,0,308,1993,177,595,233,1587
07/12/2019,21,2872,0,121,1812,97,593,190,1271
07/12/2019,22,2461,0,116,1825,48,593,172,903
07/12/2019,23,1851,0,139,2085,34,530,87,678
07/13/2019,0,1504,0,121,2153,0,433,34,568
07/13/2019,1,1501,0,117,1973,0,430,34,506
07/13/2019,2,1492,0,117,1773,0,431,32,504
07/13/2019,3,1450,0,117,1689,0,432,32,504
07/13/2019,4,1429,0,117,1743,0,431,32,504
07/13/2019,5,1524,0,117,1785,0,430,34,525
07/13/2019,6,1857,0,117,1956,0,430,35,670
07/13/2019,7,2228,0,117,2055,0,430,82,681
07/13/2019,8,2445,0,172,2299,0,431,89,719
07/13/2019,9,2451,0,332,2418,62,442,91,1024
07/13/2019,10,2519,0,480,2441,89,537,90,1321
07/13/2019,11,2527,0,510,2443,89,547,128,1431
07/13/2019,12,2619,0,519,2452,101,743,201,1400
07/13/2019,13,2620,0,523,2437,130,796,476,1386
07/13/2019,14,2700,0,526,2427,130,1037,548,1456
07/13/2019,15,2736,0,530,2425,336,1158,498,1495
07/13/2019,16,2796,0,532,2418,410,1402,503,1537
07/13/2019,17,2773,0,534,2402,348,1382,552,1538
07/13/2019,18,2605,0,528,2313,318,1042,416,1535
07/13/2019,19,2669,0,524,2305,158,1019,247,1537
07/13/2019,20,2582,0,470,2279,122,917,188,1459
07/13/2019,21,2448,0,356,2238,89,694,137,1222
07/13/2019,22,2135,0,450,2255,89,756,119,955
07/13/2019,23,1549,0,493,2289,73,703,36,689
07/14/2019,0,1341,0,308,2284,154,528,36,572
07/14/2019,1,1323,0,122,2295,154,492,35,568
07/14/2019,2,1323,0,139,2238,0,439,35,527
07/14/2019,3,1353,0,117,2099,0,427,25,528
07/14/2019,4,1408,0,118,2019,0,427,0,528
07/14/2019,5,1462,0,116,1797,0,427,0,549
07/14/2019,6,1639,0,116,1717,0,427,0,586
07/14/2019,7,2010,0,117,1921,0,427,39,690
07/14/2019,8,2289,0,189,2237,0,476,51,778
07/14/2019,9,2570,0,301,2380,39,604,56,1011
07/14/2019,10,2674,0,444,2409,149,760,265,1249
07/14/2019,11,2714,0,543,2432,395,876,359,1412
07/14/2019,12,2644,0,555,2430,420,932,409,1493
07/14/2019,13,2716,0,524,2430,301,867,454,1425
07/14/2019,14,2782,0,564,2431,304,997,531,1347
07/14/2019,15,2801,0,574,2436,305,1374,650,1301
07/14/2019,16,2786,0,571,2462,361,1555,698,1301
07/14/2019,17,2782,0,564,2431,424,1330,693,1303
07/14/2019,18,2813,0,568,2437,397,1211,589,1300
07/14/2019,19,2765,0,513,2420,289,830,457,1301
07/14/2019,20,2721,0,487,2422,236,636,456,1284
07/14/2019,21,2609,0,354,2402,131,545,286,1131
07/14/2019,22,2178,0,193,2325,91,488,219,986
07/14/2019,23,1540,0,131,2100,7,464,88,713
07/15/2019,0,1328,0,115,1825,0,429,73,679
07/15/2019,1,1259,0,115,1783,0,430,31,705
07/15/2019,2,1307,0,115,1796,0,429,30,551
07/15/2019,3,1325,0,115,1802,0,435,31,504
07/15/2019,4,1696,14,115,1843,0,434,31,493
07/15/2019,5,2252,50,115,1828,40,435,33,604
07/15/2019,6,2845,37,115,2003,80,435,35,670
07/15/2019,7,3118,37,117,2292,96,435,58,709
07/15/2019,8,3107,43,141,2417,65,470,90,710
