"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190829_20190912.csv"
"C","Report for: 08/29/2019 - 09/12/2019"
"C","Report generated: 11/27/2020 19:10:44 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","09/03/2019","08",13140.0
"D","09/03/2019","09",13565.0
"D","09/03/2019","10",13756.0
"D","09/03/2019","11",14196.0
"D","09/03/2019","12",14556.0
"D","09/03/2019","13",14883.0
"D","09/03/2019","14",15198.0
"D","09/03/2019","15",15568.0
"D","09/03/2019","16",15883.0
"D","09/03/2019","17",16104.0
"D","09/03/2019","18",16220.0
"D","09/03/2019","19",16163.0
"D","09/03/2019","20",16327.0
"D","09/03/2019","21",16029.0
"D","09/03/2019","22",14570.0
"D","09/03/2019","23",13106.0
"D","09/03/2019","24",11520.0
"D","09/04/2019","01",11021.0
"D","09/04/2019","02",10717.0
"D","09/04/2019","03",10703.0
"D","09/04/2019","04",10578.0
"D","09/04/2019","05",10763.0
"D","09/04/2019","06",10896.0
"D","09/04/2019","07",12467.0
"D","09/04/2019","08",13660.0
"D","09/04/2019","09",14154.0
"D","09/04/2019","10",14499.0
"D","09/04/2019","11",15122.0
"D","09/04/2019","12",15372.0
"D","09/04/2019","13",15703.0
"D","09/04/2019","14",16360.0
"D","09/04/2019","15",16809.0
"D","09/04/2019","16",17313.0
"D","09/04/2019","17",17268.0
"D","09/04/2019","18",17493.0
"D","09/04/2019","19",17145.0
"D","09/04/2019","20",16809.0
"D","09/04/2019","21",16195.0
"D","09/04/2019","22",14836.0
"D","09/04/2019","23",13259.0
"D","09/04/2019","24",11732.0
"D","09/05/2019","01",10740.0
"D","09/05/2019","02",10362.0
"D","09/05/2019","03",9994.0
"D","09/05/2019","04",10004.0
"D","09/05/2019","05",10427.0
"D","09/05/2019","06",10462.0
"D","09/05/2019","07",11730.0
"D","09/05/2019","08",12933.0
"D","09/05/2019","09",12850.0
"D","09/05/2019","10",12836.0
"D","09/05/2019","11",13179.0
"D","09/05/2019","12",13314.0
"D","09/05/2019","13",13425.0
"D","09/05/2019","14",13770.0
"D","09/05/2019","15",13942.0
"D","09/05/2019","16",14167.0
"D","09/05/2019","17",14486.0
"D","09/05/2019","18",14657.0
"D","09/05/2019","19",14691.0
"D","09/05/2019","20",14703.0
"D","09/05/2019","21",14352.0
"D","09/05/2019","22",13139.0
"D","09/05/2019","23",11804.0
"D","09/05/2019","24",10353.0
"D","09/06/2019","01",9868.0
"D","09/06/2019","02",9600.0
"D","09/06/2019","03",9537.0
"D","09/06/2019","04",9492.0
"D","09/06/2019","05",9590.0
"D","09/06/2019","06",10138.0
"D","09/06/2019","07",11923.0
"D","09/06/2019","08",12984.0
"D","09/06/2019","09",13368.0
"D","09/06/2019","10",13501.0
"D","09/06/2019","11",13234.0
"D","09/06/2019","12",13418.0
"D","09/06/2019","13",13367.0
"D","09/06/2019","14",13339.0
"D","09/06/2019","15",13461.0
"D","09/06/2019","16",13542.0
"D","09/06/2019","17",13613.0
"D","09/06/2019","18",13959.0
"D","09/06/2019","19",14073.0
"D","09/06/2019","20",14246.0
"D","09/06/2019","21",13786.0
"D","09/06/2019","22",12876.0
"D","09/06/2019","23",11801.0
"D","09/06/2019","24",10559.0
"D","09/07/2019","01",9578.0
"D","09/07/2019","02",9326.0
"D","09/07/2019","03",9112.0
"D","09/07/2019","04",8889.0
"D","09/07/2019","05",8798.0
"D","09/07/2019","06",8958.0
"D","09/07/2019","07",9407.0
"D","09/07/2019","08",10014.0
"D","09/07/2019","09",10724.0
"D","09/07/2019","10",11043.0
"D","09/07/2019","11",11420.0
"D","09/07/2019","12",11275.0
"D","09/07/2019","13",11211.0
"D","09/07/2019","14",11241.0
"D","09/07/2019","15",11265.0
"D","09/07/2019","16",11273.0
"D","09/07/2019","17",11515.0
"D","09/07/2019","18",11927.0
"D","09/07/2019","19",12018.0
"D","09/07/2019","20",12138.0
"D","09/07/2019","21",12015.0
"D","09/07/2019","22",11352.0
"D","09/07/2019","23",10276.0
"D","09/07/2019","24",9281.0
"D","09/08/2019","01",8962.0
"D","09/08/2019","02",8624.0
"D","09/08/2019","03",8379.0
"D","09/08/2019","04",8421.0
"D","09/08/2019","05",8443.0
"D","09/08/2019","06",8655.0
"D","09/08/2019","07",8682.0
"D","09/08/2019","08",9087.0
"D","09/08/2019","09",9875.0
"D","09/08/2019","10",10382.0
"D","09/08/2019","11",10474.0
"D","09/08/2019","12",10616.0
"D","09/08/2019","13",10933.0
"D","09/08/2019","14",10962.0
"D","09/08/2019","15",11278.0
"D","09/08/2019","16",11255.0
"D","09/08/2019","17",11648.0
"D","09/08/2019","18",11989.0
"D","09/08/2019","19",12340.0
"D","09/08/2019","20",12896.0
"D","09/08/2019","21",12681.0
"D","09/08/2019","22",11777.0
"D","09/08/2019","23",10524.0
"D","09/08/2019","24",9564.0
"D","09/09/2019","01",9740.0
"D","09/09/2019","02",9692.0
"D","09/09/2019","03",9446.0
"D","09/09/2019","04",9605.0
"D","09/09/2019","05",9550.0
"D","09/09/2019","06",9498.0
"D","09/09/2019","07",11383.0
"D","09/09/2019","08",12125.0
"D","09/09/2019","09",12297.0
"D","09/09/2019","10",12321.0
"D","09/09/2019","11",12327.0
"D","09/09/2019","12",12520.0
"D","09/09/2019","13",12549.0
"D","09/09/2019","14",12728.0
"D","09/09/2019","15",12953.0
"D","09/09/2019","16",13166.0
"D","09/09/2019","17",13459.0
"D","09/09/2019","18",13818.0
"D","09/09/2019","19",14109.0
"D","09/09/2019","20",14414.0
"D","09/09/2019","21",13898.0
"D","09/09/2019","22",12652.0
"D","09/09/2019","23",11302.0
"D","09/09/2019","24",10060.0
"D","09/10/2019","01",10103.0
"D","09/10/2019","02",9997.0
"D","09/10/2019","03",9839.0
"D","09/10/2019","04",9762.0
"D","09/10/2019","05",9913.0
"D","09/10/2019","06",10338.0
"D","09/10/2019","07",11920.0
"D","09/10/2019","08",12964.0
"D","09/10/2019","09",12978.0
"D","09/10/2019","10",13313.0
"D","09/10/2019","11",13396.0
"D","09/10/2019","12",13553.0
"D","09/10/2019","13",13821.0
"D","09/10/2019","14",13995.0
"D","09/10/2019","15",14074.0
"D","09/10/2019","16",14203.0
"D","09/10/2019","17",14541.0
"D","09/10/2019","18",14851.0
"D","09/10/2019","19",14840.0
"D","09/10/2019","20",14985.0
"D","09/10/2019","21",14361.0
"D","09/10/2019","22",13227.0
"D","09/10/2019","23",11718.0
"D","09/10/2019","24",10369.0
"D","09/11/2019","01",9978.0
"D","09/11/2019","02",10245.0
"D","09/11/2019","03",10129.0
"D","09/11/2019","04",10128.0
"D","09/11/2019","05",10204.0
"D","09/11/2019","06",10128.0
"D","09/11/2019","07",11846.0
"D","09/11/2019","08",13297.0
"D","09/11/2019","09",13746.0
"D","09/11/2019","10",13979.0
"D","09/11/2019","11",14490.0
"D","09/11/2019","12",14981.0
"D","09/11/2019","13",15580.0
"D","09/11/2019","14",16436.0
"D","09/11/2019","15",16942.0
"D","09/11/2019","16",17952.0
"D","09/11/2019","17",18436.0
"D","09/11/2019","18",18555.0
"D","09/11/2019","19",18569.0
"D","09/11/2019","20",18181.0
"D","09/11/2019","21",17063.0
"D","09/11/2019","22",16156.0
"D","09/11/2019","23",14756.0
"D","09/11/2019","24",12687.0
"D","09/12/2019","01",12346.0
"D","09/12/2019","02",12121.0
"D","09/12/2019","03",11526.0
"D","09/12/2019","04",11438.0
"D","09/12/2019","05",11735.0
"D","09/12/2019","06",11997.0
"D","09/12/2019","07",13157.0
"D","09/12/2019","08",14171.0
"D","09/12/2019","09",14324.0
"D","09/12/2019","10",14623.0
"D","09/12/2019","11",14845.0
"D","09/12/2019","12",14769.0
"D","09/12/2019","13",14808.0
"D","09/12/2019","14",14587.0
"D","09/12/2019","15",14433.0
"D","09/12/2019","16",14175.0
"D","09/12/2019","17",14256.0
"D","09/12/2019","18",14300.0
"D","09/12/2019","19",14398.0
"D","09/12/2019","20",14619.0
"D","09/12/2019","21",14008.0
"D","09/12/2019","22",12866.0
"D","09/12/2019","23",11804.0
"D","09/12/2019","24",10333.0
"T","360 lines"
