"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20190116_20190130.csv"
"C","Report for: 01/16/2019 - 01/30/2019"
"C","Report generated: 11/27/2020 19:05:30 EST"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"D","01/26/2019","08",14209.0
"D","01/26/2019","09",14895.0
"D","01/26/2019","10",15046.0
"D","01/26/2019","11",14789.0
"D","01/26/2019","12",14630.0
"D","01/26/2019","13",14466.0
"D","01/26/2019","14",14266.0
"D","01/26/2019","15",14324.0
"D","01/26/2019","16",14579.0
"D","01/26/2019","17",15316.0
"D","01/26/2019","18",16659.0
"D","01/26/2019","19",16450.0
"D","01/26/2019","20",15750.0
"D","01/26/2019","21",15381.0
"D","01/26/2019","22",14576.0
"D","01/26/2019","23",13541.0
"D","01/26/2019","24",12569.0
"D","01/27/2019","01",12084.0
"D","01/27/2019","02",11858.0
"D","01/27/2019","03",11552.0
"D","01/27/2019","04",11474.0
"D","01/27/2019","05",11577.0
"D","01/27/2019","06",11875.0
"D","01/27/2019","07",12139.0
"D","01/27/2019","08",12744.0
"D","01/27/2019","09",13265.0
"D","01/27/2019","10",13438.0
"D","01/27/2019","11",13244.0
"D","01/27/2019","12",13205.0
"D","01/27/2019","13",13089.0
"D","01/27/2019","14",12988.0
"D","01/27/2019","15",13180.0
"D","01/27/2019","16",13415.0
"D","01/27/2019","17",14114.0
"D","01/27/2019","18",15020.0
"D","01/27/2019","19",14787.0
"D","01/27/2019","20",14324.0
"D","01/27/2019","21",13988.0
"D","01/27/2019","22",12818.0
"D","01/27/2019","23",12034.0
"D","01/27/2019","24",11446.0
"D","01/28/2019","01",11777.0
"D","01/28/2019","02",11468.0
"D","01/28/2019","03",11482.0
"D","01/28/2019","04",11588.0
"D","01/28/2019","05",11770.0
"D","01/28/2019","06",12469.0
"D","01/28/2019","07",14700.0
"D","01/28/2019","08",15806.0
"D","01/28/2019","09",15424.0
"D","01/28/2019","10",15263.0
"D","01/28/2019","11",15039.0
"D","01/28/2019","12",14796.0
"D","01/28/2019","13",14625.0
"D","01/28/2019","14",14562.0
"D","01/28/2019","15",14654.0
"D","01/28/2019","16",15024.0
"D","01/28/2019","17",16029.0
"D","01/28/2019","18",17427.0
"D","01/28/2019","19",17202.0
"D","01/28/2019","20",16744.0
"D","01/28/2019","21",16332.0
"D","01/28/2019","22",15078.0
"D","01/28/2019","23",13723.0
"D","01/28/2019","24",12536.0
"D","01/29/2019","01",12426.0
"D","01/29/2019","02",12359.0
"D","01/29/2019","03",12514.0
"D","01/29/2019","04",12506.0
"D","01/29/2019","05",12765.0
"D","01/29/2019","06",13385.0
"D","01/29/2019","07",14795.0
"D","01/29/2019","08",15648.0
"D","01/29/2019","09",15687.0
"D","01/29/2019","10",15580.0
"D","01/29/2019","11",15563.0
"D","01/29/2019","12",15425.0
"D","01/29/2019","13",15207.0
"D","01/29/2019","14",15197.0
"D","01/29/2019","15",15184.0
"D","01/29/2019","16",15191.0
"D","01/29/2019","17",15875.0
"D","01/29/2019","18",16931.0
"D","01/29/2019","19",16458.0
"D","01/29/2019","20",15551.0
"D","01/29/2019","21",14708.0
"D","01/29/2019","22",13701.0
"D","01/29/2019","23",12466.0
"D","01/29/2019","24",11790.0
"D","01/30/2019","01",12721.0
"D","01/30/2019","02",12672.0
"D","01/30/2019","03",12616.0
"D","01/30/2019","04",12730.0
"D","01/30/2019","05",12709.0
"D","01/30/2019","06",13143.0
"D","01/30/2019","07",15380.0
"D","01/30/2019","08",16342.0
"D","01/30/2019","09",16205.0
"D","01/30/2019","10",16068.0
"D","01/30/2019","11",15530.0
"D","01/30/2019","12",15130.0
"D","01/30/2019","13",15081.0
"D","01/30/2019","14",15112.0
"D","01/30/2019","15",15320.0
"D","01/30/2019","16",15740.0
"D","01/30/2019","17",17135.0
"D","01/30/2019","18",18833.0
"D","01/30/2019","19",18545.0
"D","01/30/2019","20",18186.0
"D","01/30/2019","21",17695.0
"D","01/30/2019","22",17044.0
"D","01/30/2019","23",15961.0
"D","01/30/2019","24",14871.0
"T","360 lines"
